 	Area1	Mean1	IntDen1	RawIntDen1
1	4394.184	149.434	656640.312	39173216
2	4394.184	151.379	665186.250	39683044
3	4394.184	143.689	631396.062	37667220
4	4394.184	145.964	641390.688	38263472
5	4394.184	151.122	664056.062	39615620
6	4394.184	157.190	690720.125	41206320
7	4394.184	159.515	700938.438	41815912
8	4394.184	199.443	876391	52282896
9	4394.184	213.339	937449.062	55925436
10	4394.184	214.352	941902.125	56191096
11	4394.184	225.139	989300.500	59018740
12	4394.184	231.057	1015306	60570152
13	4394.184	240.615	1057305.125	63075696
14	4394.184	245.105	1077035.625	64252760
15	4394.184	249.585	1096721.375	65427156
16	4394.184	256.360	1126490.875	67203112
17	4394.184	263.538	1158032.750	69084808
18	4394.184	268.084	1178011.750	70276696
19	4394.184	271.484	1192951.875	71167984
20	4394.184	275.252	1209507.625	72155648
21	4394.184	279.809	1229531.750	73350224
22	4394.184	283.011	1243600.625	74189536
23	4394.184	282.965	1243398.750	74177488
24	4394.184	286.482	1258856.625	75099664
25	4394.184	287.499	1263323.875	75366160
26	4394.184	287.154	1261806.625	75275648
27	4394.184	289.786	1273370.875	75965536
28	4394.184	289.971	1274184.750	76014088
29	4394.184	290.754	1277627.875	76219496
30	4394.184	294.461	1293917.125	77191264
31	4394.184	295.296	1297585.250	77410096
32	4394.184	295.067	1296580.500	77350160
33	4394.184	296.784	1304125.625	77800272
34	4394.184	298.304	1310801.625	78198544
35	4394.184	298.904	1313440.125	78355944
36	4394.184	282.267	1240333.500	73994624
37	4394.184	283.695	1246605.875	74368816
38	4394.184	282.150	1239818.125	73963880
39	4394.184	285.040	1252519.375	74721600
40	4394.184	285.531	1254677.750	74850360
41	4394.184	285.396	1254084.500	74814968
42	4394.184	272.592	1197821.500	71458488
43	4394.184	291.611	1281390.125	76443944
44	4394.184	262.846	1154992.375	68903432
45	4394.184	252.669	1110276.125	66235792
46	4394.184	253.587	1114307.625	66476296
47	4394.184	252.620	1110058.750	66222824
48	4394.184	252.250	1108434.125	66125900
49	4394.184	254.118	1116641.750	66615544
50	4394.184	253.628	1114487.625	66487032
51	4394.184	256.352	1126456.750	67201072
52	4394.184	259.065	1138377.250	67912216
53	4394.184	260.610	1145170.125	68317464
54	4394.184	263.253	1156782.625	69010232
55	4394.184	265.920	1168499.375	69709216
56	4394.184	268.161	1178348.625	70296792
57	4394.184	273.947	1203771.375	71813440
58	4394.184	277.683	1220191.875	72793032
59	4394.184	283.609	1246231.375	74346480
60	4394.184	275.574	1210923.250	72240096
61	4394.184	268.867	1181449.125	70481760
62	4394.184	275.283	1209642.375	72163680
63	4394.184	281.052	1234993.750	73676072
64	4394.184	288.087	1265905.250	75520160
65	4394.184	290.769	1277692.625	76223360
66	4394.184	299.845	1317575.625	78602664
67	4394.184	307.570	1351517.375	80627520
68	4394.184	317.322	1394369.125	83183936
69	4394.184	325.763	1431460.625	85396704
70	4394.184	337.839	1484524.875	88562360
71	4394.184	352.547	1549156.875	92418112
72	4394.184	354.146	1556183.375	92837296
73	4394.184	365.949	1608048.750	95931432
74	4394.184	376.259	1653352.500	98634120
75	4394.184	420.154	1846233.875	110140848
76	4394.184	438.750	1927948.750	115015712
77	4394.184	455.147	1999999.375	119314048
78	4394.184	463.688	2037530.375	121553032
79	4394.184	461.380	2027390.250	120948104
